File,Subject,Task,Run,Method,Rank,Rank_R1,Rank_R2,Original_Parameters,Compressed_Parameters,Compression_Ratio,Compression_Factor,Reconstruction_Error,Reconstruction_Error_Percent,Explained_Variance,Explained_Variance_Percent,Runtime_Seconds,Status
/home/master/MasterThesis/OPM-MEG MPS/data/preprocessed_rest_epochs/002/rest/run01_epochs.npz,002,rest,run01,TT,"(1, 7, 10, 1)",7,10,19417860,19344,0.9990038037147245,1003.8182382133995,0.6080419267297394,60.80419267297395,0.6302850153387867,63.02850153387867,6.273992061998797,Success
/home/master/MasterThesis/OPM-MEG MPS/data/preprocessed_rest_epochs/002/rest/run01_epochs.npz,002,rest,run01,TT,"(1, 10, 7, 1)",10,7,19417860,16527,0.9991488763437372,1174.9174078780177,0.5434833663886282,54.34833663886282,0.7046258304588845,70.46258304588845,5.309098105000885,Success
/home/master/MasterThesis/OPM-MEG MPS/data/preprocessed_rest_epochs/002/rest/run01_epochs.npz,002,rest,run01,TT,"(1, 10, 10, 1)",10,10,19417860,21630,0.9988860770445352,897.7281553398059,0.5169436359389156,51.69436359389156,0.732769277,73.27692772622541,5.7863793350006745,Success
/home/master/MasterThesis/OPM-MEG MPS/data/preprocessed_rest_epochs/002/rest/run01_epochs.npz,002,rest,run01,TT,"(1, 10, 15, 1)",10,15,19417860,30135,0.9984480782125321,644.3623693379791,0.5135981974973717,51.35981974973717,0.736216892,73.62168915274509,5.399487832999512,Success
/home/master/MasterThesis/OPM-MEG MPS/data/preprocessed_rest_epochs/002/rest/run01_epochs.npz,002,rest,run01,TT,"(1, 15, 10, 1)",15,10,19417860,25440,0.9986898659275533,763.2806603773585,0.42855660627651737,42.85566062765174,0.8163392352167543,81.63392352167543,5.863410129,Success
/home/master/MasterThesis/OPM-MEG MPS/data/preprocessed_rest_epochs/002/rest/run01_epochs.npz,002,rest,run01,TT,"(1, 15, 15, 1)",15,15,19417860,34695,0.9982132428599239,559.6731517509728,0.4021214125225029,40.21214125225029,0.8382983695909072,83.82983695909073,6.019293463001304,Success
/home/master/MasterThesis/OPM-MEG MPS/data/preprocessed_rest_epochs/002/rest/run01_epochs.npz,002,rest,run01,TT,"(1, 15, 20, 1)",15,20,19417860,43950,0.9977366197922943,441.8170648464164,0.4017065958519518,40.17065958519518,0.8386318108490367,83.86318108490367,5.577416654999979,Success
/home/master/MasterThesis/OPM-MEG MPS/data/preprocessed_rest_epochs/002/rest/run01_epochs.npz,002,rest,run01,TT,"(1, 20, 15, 1)",20,15,19417860,39255,0.9979784075073155,494.6595338173481,0.33155983740050726,33.15598374005073,0.8900680742229493,89.00680742229493,6.2634285209987866,Success
/home/master/MasterThesis/OPM-MEG MPS/data/preprocessed_rest_epochs/002/rest/run01_epochs.npz,002,rest,run01,TT,"(1, 20, 20, 1)",20,20,19417860,49260,0.9974631602040596,394.19123020706456,0.33088652117025347,33.08865211702535,0.8905141101078475,89.05141101078475,5.721679693999249,Success
/home/master/MasterThesis/OPM-MEG MPS/data/preprocessed_rest_epochs/002/somatosensory/run01_epochs.npz,002,somatosensory,run01,TT,"(1, 3, 3, 1)",3,3,8448030,5076,0.9993991498609736,1664.3085106382978,0.5714741253191213,57.14741253191213,0.6734173240907453,67.34173240907452,2.467328307000571,Success
/home/master/MasterThesis/OPM-MEG MPS/data/preprocessed_rest_epochs/002/somatosensory/run01_epochs.npz,002,somatosensory,run01,TT,"(1, 3, 5, 1)",3,5,8448030,8058,0.9990461681599142,1048.4028294862248,0.5695266355219566,56.95266355219566,0.6756394114310407,67.56394114310407,2.6502534720002586,Success
/home/master/MasterThesis/OPM-MEG MPS/data/preprocessed_rest_epochs/002/somatosensory/run01_epochs.npz,002,somatosensory,run01,TT,"(1, 5, 3, 1)",5,3,8448030,5658,0.9993302580601632,1493.1124072110285,0.5314163083659775,53.141630836597756,0.7175967072026764,71.75967072026765,4.001698193998891,Success
/home/master/MasterThesis/OPM-MEG MPS/data/preprocessed_rest_epochs/002/somatosensory/run01_epochs.npz,002,somatosensory,run01,TT,"(1, 5, 5, 1)",5,5,8448030,8760,0.9989630718640914,964.3869863013699,0.5112219861575444,51.12219861575444,0.7386520808691357,73.86520808691357,2.0275190159991325,Success
/home/master/MasterThesis/OPM-MEG MPS/data/preprocessed_rest_epochs/002/somatosensory/run01_epochs.npz,002,somatosensory,run01,TT,"(1, 5, 7, 1)",5,7,8448030,11862,0.9985958856680196,712.1927162367223,0.5040951483542786,50.409514835427856,0.7458880814056781,74.58880814,1.958148648000133,Success
/home/master/MasterThesis/OPM-MEG MPS/data/preprocessed_rest_epochs/002/somatosensory/run01_epochs.npz,002,somatosensory,run01,TT,"(1, 7, 5, 1)",7,5,8448030,9462,0.9988799755682686,892.8376664552949,0.47600421187425007,47.600421187425006,0.7734199902779743,77.34199902779743,2.0703389730006165,Success
/home/master/MasterThesis/OPM-MEG MPS/data/preprocessed_rest_epochs/002/somatosensory/run01_epochs.npz,002,somatosensory,run01,TT,"(1, 7, 7, 1)",7,7,8448030,12684,0.9984985848771843,666.0383159886471,0.4576028671125396,45.76028671125396,0.7905996160103835,79.05996160103835,2.608131089999006,Success
/home/master/MasterThesis/OPM-MEG MPS/data/preprocessed_rest_epochs/002/somatosensory/run01_epochs.npz,002,somatosensory,run01,TT,"(1, 7, 10, 1)",7,10,8448030,17517,0.9979264988405581,482.27607467032027,0.44872875020003195,44.87287502000319,0.7986425087439175,79.86425087439176,2.129116726000575,Success
/home/master/MasterThesis/OPM-MEG MPS/data/preprocessed_rest_epochs/002/somatosensory/run01_epochs.npz,002,somatosensory,run01,TT,"(1, 10, 7, 1)",10,7,8448030,13917,0.9983526336909315,607.0295322,0.40146818301231313,40.14681830123131,0.8388232980287921,83.88232980287921,2.3115853569997853,Success
/home/master/MasterThesis/OPM-MEG MPS/data/preprocessed_rest_epochs/002/somatosensory/run01_epochs.npz,002,somatosensory,run01,TT,"(1, 10, 10, 1)",10,10,8448030,19020,0.9977485875405272,444.1656151419558,0.3826208284407869,38.26208284407869,0.8536013016432861,85.36013016432861,2.296592878,Success
/home/master/MasterThesis/OPM-MEG MPS/data/preprocessed_rest_epochs/002/somatosensory/run01_epochs.npz,002,somatosensory,run01,TT,"(1, 10, 15, 1)",10,15,8448030,27525,0.996741844,306.92207084468663,0.38009195087624664,38.00919508762466,0.8555301088790891,85.55301088790891,2.0872226640003646,Success
/home/master/MasterThesis/OPM-MEG MPS/data/preprocessed_rest_epochs/002/somatosensory/run01_epochs.npz,002,somatosensory,run01,TT,"(1, 15, 10, 1)",15,10,8448030,21525,0.9974520687071424,392.4752613240418,0.31198667704096267,31.198667704096266,0.9026643133489382,90.26643133489381,2.114146743000674,Success
/home/master/MasterThesis/OPM-MEG MPS/data/preprocessed_rest_epochs/002/somatosensory/run01_epochs.npz,002,somatosensory,run01,TT,"(1, 15, 15, 1)",15,15,8448030,30780,0.9963565470293074,274.46491228070175,0.3018178198222006,30.18178198222006,0.9089060036377737,90.89060036377738,2.306885986999987,Success
/home/master/MasterThesis/OPM-MEG MPS/data/preprocessed_rest_epochs/002/somatosensory/run01_epochs.npz,002,somatosensory,run01,TT,"(1, 15, 20, 1)",15,20,8448030,40035,0.9952610253514724,211.01611090295992,0.30103919061065093,30.103919061065092,0.9093754057164842,90.93754057164843,2.2435511290004797,Success
/home/master/MasterThesis/OPM-MEG MPS/data/preprocessed_rest_epochs/002/somatosensory/run01_epochs.npz,002,somatosensory,run01,TT,"(1, 20, 15, 1)",20,15,8448030,34035,0.9959712501020949,248.21595416483032,0.2601894085515221,26.018940855152213,0.9323014716776091,93.23014716776092,6.781226959999913,Success
/home/master/MasterThesis/OPM-MEG MPS/data/preprocessed_rest_epochs/002/somatosensory/run01_epochs.npz,002,somatosensory,run01,TT,"(1, 20, 20, 1)",20,20,8448030,44040,0.9947869503304321,191.82629427792915,0.25898217178029215,25.898217178029213,0.9329282346999633,93.29282346999634,4.468770663999749,Success
/home/master/MasterThesis/OPM-MEG MPS/data/preprocessed_rest_epochs/002/somatosensory/run02_epochs.npz,002,somatosensory,run02,TT,"(1, 3, 3, 1)",3,3,8574120,5085,0.9994069362220263,1686.1592920353983,0.5112107478526738,51.12107478526738,0.738663571,73.86635713,2.1591966830001184,Success
/home/master/MasterThesis/OPM-MEG MPS/data/preprocessed_rest_epochs/002/somatosensory/run02_epochs.npz,002,somatosensory,run02,TT,"(1, 3, 5, 1)",3,5,8574120,8067,0.9990591454283355,1062.8635180364447,0.5059167929224053,50.591679292240535,0.7440481986391081,74.40481986,2.2765768120007124,Success
/home/master/MasterThesis/OPM-MEG MPS/data/preprocessed_rest_epochs/002/somatosensory/run02_epochs.npz,002,somatosensory,run02,TT,"(1, 5, 3, 1)",5,3,8574120,5673,0.9993383577556647,1511.390798519302,0.4737549450438178,47.375494504381784,0.7755562520465293,77.55562520465293,2.122381770001084,Success
/home/master/MasterThesis/OPM-MEG MPS/data/preprocessed_rest_epochs/002/somatosensory/run02_epochs.npz,002,somatosensory,run02,TT,"(1, 5, 5, 1)",5,5,8574120,8775,0.998976571,977.1076923076923,0.44988699308635083,44.988699308635084,0.7976016934517218,79.76016934517219,2.433156962000794,Success
/home/master/MasterThesis/OPM-MEG MPS/data/preprocessed_rest_epochs/002/somatosensory/run02_epochs.npz,002,somatosensory,run02,TT,"(1, 5, 7, 1)",5,7,8574120,11877,0.9986147849575233,721.9095731245264,0.4432151318537557,44.32151318537557,0.8035603468958581,80.35603468958581,2.2183939200003806,Success
/home/master/MasterThesis/OPM-MEG MPS/data/preprocessed_rest_epochs/002/somatosensory/run02_epochs.npz,002,somatosensory,run02,TT,"(1, 7, 5, 1)",7,5,8574120,9483,0.9988939972848525,904.1569123695033,0.41335145078958124,41.33514507895812,0.8291405781301484,82.91405781301484,2.306638756999746,Success
/home/master/MasterThesis/OPM-MEG MPS/data/preprocessed_rest_epochs/002/somatosensory/run02_epochs.npz,002,somatosensory,run02,TT,"(1, 7, 7, 1)",7,7,8574120,12705,0.998518215,674.8618654073199,0.3971203441479149,39.71203441479149,0.8422954322638417,84.22954322638418,5.288907209000172,Success
/home/master/MasterThesis/OPM-MEG MPS/data/preprocessed_rest_epochs/002/somatosensory/run02_epochs.npz,002,somatosensory,run02,TT,"(1, 7, 10, 1)",7,10,8574120,17538,0.997954542,488.88812863496406,0.3902894465043139,39.02894465043139,0.8476741479473563,84.76741479473563,2.6251555380003992,Success
/home/master/MasterThesis/OPM-MEG MPS/data/preprocessed_rest_epochs/002/somatosensory/run02_epochs.npz,002,somatosensory,run02,TT,"(1, 10, 7, 1)",10,7,8574120,13947,0.9983733607647198,614.7644654764465,0.35707693637641724,35.707693637641725,0.8724960615080322,87.24960615080322,2.778054300999429,Success
/home/master/MasterThesis/OPM-MEG MPS/data/preprocessed_rest_epochs/002/somatosensory/run02_epochs.npz,002,somatosensory,run02,TT,"(1, 10, 10, 1)",10,10,8574120,19050,0.9977781976459392,450.08503937007873,0.3351744807951241,33.517448079512405,0.887658067,88.76580674,2.2025707430002512,Success
/home/master/MasterThesis/OPM-MEG MPS/data/preprocessed_rest_epochs/002/somatosensory/run02_epochs.npz,002,somatosensory,run02,TT,"(1, 10, 15, 1)",10,15,8574120,27555,0.996786259,311.1638541099619,0.3329150550843607,33.29150550843607,0.8891675660981772,88.91675660981771,2.5115700180012936,Success
/home/master/MasterThesis/OPM-MEG MPS/data/preprocessed_rest_epochs/002/somatosensory/run02_epochs.npz,002,somatosensory,run02,TT,"(1, 15, 10, 1)",15,10,8574120,21570,0.99748429,397.5020862308762,0.27791044970338286,27.791044970338284,0.9227657819456636,92.27657819456635,2.474527203999969,Success
/home/master/MasterThesis/OPM-MEG MPS/data/preprocessed_rest_epochs/002/somatosensory/run02_epochs.npz,002,somatosensory,run02,TT,"(1, 15, 15, 1)",15,15,8574120,30825,0.9964048788680354,278.15474452554747,0.26678864892027376,26.678864892027377,0.9288238168072949,92.88238168072948,2.565022365000914,Success
/home/master/MasterThesis/OPM-MEG MPS/data/preprocessed_rest_epochs/002/somatosensory/run02_epochs.npz,002,somatosensory,run02,TT,"(1, 15, 20, 1)",15,20,8574120,40080,0.9953254678031098,213.9251497005988,0.2660785127048083,26.607851270480833,0.9292022250767972,92.92022250767971,2.290931071000159,Success
/home/master/MasterThesis/OPM-MEG MPS/data/preprocessed_rest_epochs/002/somatosensory/run02_epochs.npz,002,somatosensory,run02,TT,"(1, 20, 15, 1)",20,15,8574120,34095,0.9960234986214329,251.47734271887373,0.2289511083423102,22.89511083423102,0.9475813899888278,94.75813899888279,2.6423567729998467,Success
/home/master/MasterThesis/OPM-MEG MPS/data/preprocessed_rest_epochs/002/somatosensory/run02_epochs.npz,002,somatosensory,run02,TT,"(1, 20, 20, 1)",20,20,8574120,44100,0.9948566150228828,194.42448979591836,0.22773822103018163,22.773822103018162,0.9481353026820081,94.81353026820081,2.4068747029996302,Success
/home/master/MasterThesis/OPM-MEG MPS/data/preprocessed_rest_epochs/005/auditory/run01_epochs.npz,005,auditory,run01,TT,"(1, 3, 3, 1)",3,3,8406000,5073,0.9993965024982155,1657.0076877587226,0.45243137227692143,45.243137227692145,0.7953058533796218,79.53058533796218,1.9296421159997408,Success
/home/master/MasterThesis/OPM-MEG MPS/data/preprocessed_rest_epochs/005/auditory/run01_epochs.npz,005,auditory,run01,TT,"(1, 3, 5, 1)",3,5,8406000,8055,0.999041756,1043.5754189944134,0.4508152067768539,45.08152067768539,0.7967656493387423,79.67656493387423,2.0276176639999903,Success
/home/master/MasterThesis/OPM-MEG MPS/data/preprocessed_rest_epochs/005/auditory/run01_epochs.npz,005,auditory,run01,TT,"(1, 5, 3, 1)",5,3,8406000,5653,0.9993275041636926,1486.9980541305501,0.41212413309463347,41.212413309463344,0.8301536989209968,83.01536989209967,2.414639589998842,Success
/home/master/MasterThesis/OPM-MEG MPS/data/preprocessed_rest_epochs/005/auditory/run01_epochs.npz,005,auditory,run01,TT,"(1, 5, 5, 1)",5,5,8406000,8755,0.9989584820366405,960.1370645345517,0.3854117549990403,38.54117549990403,0.8514577791085597,85.14577791085597,2.1364009919998352,Success
/home/master/MasterThesis/OPM-MEG MPS/data/preprocessed_rest_epochs/005/auditory/run01_epochs.npz,005,auditory,run01,TT,"(1, 5, 7, 1)",5,7,8406000,11857,0.9985894599095884,708.9483005819347,0.3845030293190795,38.45030293190795,0.85215742,85.21574204,2.8334755609994318,Success
/home/master/MasterThesis/OPM-MEG MPS/data/preprocessed_rest_epochs/005/auditory/run01_epochs.npz,005,auditory,run01,TT,"(1, 7, 5, 1)",7,5,8406000,9455,0.998875208,889.0534109,0.3407027054947107,34.07027054947107,0.8839216664685843,88.39216664685843,2.0178859930001636,Success
/home/master/MasterThesis/OPM-MEG MPS/data/preprocessed_rest_epochs/005/auditory/run01_epochs.npz,005,auditory,run01,TT,"(1, 7, 7, 1)",7,7,8406000,12677,0.9984919105400905,663.0906366,0.3358540166974787,33.585401669747874,0.8872020794681696,88.72020794681697,2.1127713559999393,Success
/home/master/MasterThesis/OPM-MEG MPS/data/preprocessed_rest_epochs/005/auditory/run01_epochs.npz,005,auditory,run01,TT,"(1, 7, 10, 1)",7,10,8406000,17510,0.997916964,480.0685322672758,0.33489545232015616,33.489545232015615,0.887845036,88.7845036,2.3651148320004722,Success
/home/master/MasterThesis/OPM-MEG MPS/data/preprocessed_rest_epochs/005/auditory/run01_epochs.npz,005,auditory,run01,TT,"(1, 10, 7, 1)",10,7,8406000,13907,0.9983455864858435,604.4438052779176,0.2825890741604126,28.25890741604126,0.9201434151651608,92.01434151651608,3.047738303999722,Success
/home/master/MasterThesis/OPM-MEG MPS/data/preprocessed_rest_epochs/005/auditory/run01_epochs.npz,005,auditory,run01,TT,"(1, 10, 10, 1)",10,10,8406000,19010,0.9977385201046871,442.18832193582324,0.2778100367603994,27.78100367603994,0.9228215834751855,92.28215834751855,2.126935845000844,Success
/home/master/MasterThesis/OPM-MEG MPS/data/preprocessed_rest_epochs/005/auditory/run01_epochs.npz,005,auditory,run01,TT,"(1, 10, 15, 1)",10,15,8406000,27515,0.996726743,305.50608758858806,0.2772475743607368,27.724757436073684,0.9231337825110877,92.31337825110877,1.9551341449987376,Success
/home/master/MasterThesis/OPM-MEG MPS/data/preprocessed_rest_epochs/005/auditory/run01_epochs.npz,005,auditory,run01,TT,"(1, 15, 10, 1)",15,10,8406000,21510,0.997441113,390.7949790794979,0.2166290945524272,21.662909455242723,0.9530718353933956,95.30718353933956,2.0517360729991196,Success
/home/master/MasterThesis/OPM-MEG MPS/data/preprocessed_rest_epochs/005/auditory/run01_epochs.npz,005,auditory,run01,TT,"(1, 15, 15, 1)",15,15,8406000,30765,0.9963401142041399,273.2325694783033,0.2151960095392393,21.51960095392393,0.9536906774783876,95.36906774783877,2.2144268869997177,Success
/home/master/MasterThesis/OPM-MEG MPS/data/preprocessed_rest_epochs/005/auditory/run01_epochs.npz,005,auditory,run01,TT,"(1, 15, 20, 1)",15,20,8406000,40020,0.9952391149179157,210.04497751124438,0.21488942843984277,21.488942843984276,0.9538225335447977,95.38225335447977,2.633452424001007,Success
/home/master/MasterThesis/OPM-MEG MPS/data/preprocessed_rest_epochs/005/auditory/run01_epochs.npz,005,auditory,run01,TT,"(1, 20, 15, 1)",20,15,8406000,34015,0.9959534856055199,247.12626782301925,0.1750523316510397,17.50523316510397,0.9693566811835344,96.93566811835343,6.189955727999404,Success
/home/master/MasterThesis/OPM-MEG MPS/data/preprocessed_rest_epochs/005/auditory/run01_epochs.npz,005,auditory,run01,TT,"(1, 20, 20, 1)",20,20,8406000,44020,0.9947632643349988,190.95865515674694,0.1745137325513239,17.451373255132392,0.969544957,96.95449571510049,6.639930875000573,Success
/home/master/MasterThesis/OPM-MEG MPS/data/preprocessed_rest_epochs/005/auditory/run02_epochs.npz,005,auditory,run02,TT,"(1, 3, 3, 1)",3,3,8406000,5073,0.9993965024982155,1657.0076877587226,0.42143365124806736,42.143365124806735,0.8223936775957223,82.23936775957223,3.719415341000058,Success
/home/master/MasterThesis/OPM-MEG MPS/data/preprocessed_rest_epochs/005/auditory/run02_epochs.npz,005,auditory,run02,TT,"(1, 3, 5, 1)",3,5,8406000,8055,0.999041756,1043.5754189944134,0.41986421049057115,41.986421049057114,0.8237140447491293,82.37140447491294,3.7616673550000996,Success
/home/master/MasterThesis/OPM-MEG MPS/data/preprocessed_rest_epochs/005/auditory/run02_epochs.npz,005,auditory,run02,TT,"(1, 5, 3, 1)",5,3,8406000,5653,0.9993275041636926,1486.9980541305501,0.35036464475284884,35.03646447528489,0.877244616,87.72446157,2.090733620998435,Success
/home/master/MasterThesis/OPM-MEG MPS/data/preprocessed_rest_epochs/005/auditory/run02_epochs.npz,005,auditory,run02,TT,"(1, 5, 5, 1)",5,5,8406000,8755,0.9989584820366405,960.1370645345517,0.3411140048737983,34.111400487379825,0.8836412356789582,88.36412356789583,1.9968779940008972,Success
/home/master/MasterThesis/OPM-MEG MPS/data/preprocessed_rest_epochs/005/auditory/run02_epochs.npz,005,auditory,run02,TT,"(1, 5, 7, 1)",5,7,8406000,11857,0.9985894599095884,708.9483005819347,0.3402623047855668,34.02623047855668,0.884221564,88.42215639,2.132271896,Success
/home/master/MasterThesis/OPM-MEG MPS/data/preprocessed_rest_epochs/005/auditory/run02_epochs.npz,005,auditory,run02,TT,"(1, 7, 5, 1)",7,5,8406000,9455,0.998875208,889.0534109,0.28304899611223394,28.304899611223394,0.9198832657998566,91.98832657998565,2.399805822000417,Success
/home/master/MasterThesis/OPM-MEG MPS/data/preprocessed_rest_epochs/005/auditory/run02_epochs.npz,005,auditory,run02,TT,"(1, 7, 7, 1)",7,7,8406000,12677,0.9984919105400905,663.0906366,0.28173158739934306,28.173158739934305,0.9206273126614463,92.06273126614462,2.3505740790005802,Success
/home/master/MasterThesis/OPM-MEG MPS/data/preprocessed_rest_epochs/005/auditory/run02_epochs.npz,005,auditory,run02,TT,"(1, 7, 10, 1)",7,10,8406000,17510,0.997916964,480.0685322672758,0.28089795467699546,28.089795467699545,0.9210963390582806,92.10963390582806,2.2741022079990216,Success
/home/master/MasterThesis/OPM-MEG MPS/data/preprocessed_rest_epochs/005/auditory/run02_epochs.npz,005,auditory,run02,TT,"(1, 10, 7, 1)",10,7,8406000,13907,0.9983455864858435,604.4438052779176,0.22998464617092332,22.99846461709233,0.9471070625256353,94.71070625256353,2.0182397379994654,Success
/home/master/MasterThesis/OPM-MEG MPS/data/preprocessed_rest_epochs/005/auditory/run02_epochs.npz,005,auditory,run02,TT,"(1, 10, 10, 1)",10,10,8406000,19010,0.9977385201046871,442.18832193582324,0.22813141608865473,22.81314160886547,0.947956057,94.79560569933851,2.036311536,Success
/home/master/MasterThesis/OPM-MEG MPS/data/preprocessed_rest_epochs/005/auditory/run02_epochs.npz,005,auditory,run02,TT,"(1, 10, 15, 1)",10,15,8406000,27515,0.996726743,305.50608758858806,0.2277225302070751,22.77225302070751,0.9481424492360877,94.81424492360877,2.6386403100004827,Success
/home/master/MasterThesis/OPM-MEG MPS/data/preprocessed_rest_epochs/005/auditory/run02_epochs.npz,005,auditory,run02,TT,"(1, 15, 10, 1)",15,10,8406000,21510,0.997441113,390.7949790794979,0.1693327451968451,16.93327451968451,0.9713264214041003,97.13264214041003,2.201169759999175,Success
/home/master/MasterThesis/OPM-MEG MPS/data/preprocessed_rest_epochs/005/auditory/run02_epochs.npz,005,auditory,run02,TT,"(1, 15, 15, 1)",15,15,8406000,30765,0.9963401142041399,273.2325694783033,0.16835726332087705,16.835726332087706,0.9716558318871049,97.16558318871049,2.352273898999556,Success
/home/master/MasterThesis/OPM-MEG MPS/data/preprocessed_rest_epochs/005/auditory/run02_epochs.npz,005,auditory,run02,TT,"(1, 15, 20, 1)",15,20,8406000,40020,0.9952391149179157,210.04497751124438,0.16803400286027698,16.80340029,0.9717645738827524,97.17645738827524,2.2921901200006687,Success
/home/master/MasterThesis/OPM-MEG MPS/data/preprocessed_rest_epochs/005/auditory/run02_epochs.npz,005,auditory,run02,TT,"(1, 20, 15, 1)",20,15,8406000,34015,0.9959534856055199,247.12626782301925,0.13272189947599813,13.272189947599813,0.9823848973994831,98.23848974,2.537279367999872,Success
/home/master/MasterThesis/OPM-MEG MPS/data/preprocessed_rest_epochs/005/auditory/run02_epochs.npz,005,auditory,run02,TT,"(1, 20, 20, 1)",20,20,8406000,44020,0.9947632643349988,190.95865515674694,0.13216180075747958,13.216180075747957,0.9825332584205403,98.25332584205402,2.2159035979984765,Success
/home/master/MasterThesis/OPM-MEG MPS/data/preprocessed_rest_epochs/005/motor/run01_epochs.npz,005,motor,run01,TT,"(1, 3, 3, 1)",3,3,3278340,4707,0.9985642123757755,696.4818355640535,0.4675663257688606,46.75663257688606,0.7813817310070077,78.13817310070077,0.5354379069995048,Success
/home/master/MasterThesis/OPM-MEG MPS/data/preprocessed_rest_epochs/005/motor/run01_epochs.npz,005,motor,run01,TT,"(1, 3, 5, 1)",3,5,3278340,7689,0.9976546056845843,426.36753804135776,0.45448234489151074,45.448234489151076,0.7934457981819139,79.34457981819139,1.259405857999809,Success
/home/master/MasterThesis/OPM-MEG MPS/data/preprocessed_rest_epochs/005/motor/run01_epochs.npz,005,motor,run01,TT,"(1, 5, 3, 1)",5,3,3278340,5043,0.9984617214809934,650.0773349196907,0.41897316084432185,41.897316084432184,0.8244614904921179,82.44614905,0.6943886150002072,Success
/home/master/MasterThesis/OPM-MEG MPS/data/preprocessed_rest_epochs/005/motor/run01_epochs.npz,005,motor,run01,TT,"(1, 5, 5, 1)",5,5,3278340,8145,0.9975155108988085,402.49723756906076,0.3832002109487509,38.32002109487509,0.8531575983288326,85.31575983288326,0.7349762459998601,Success
/home/master/MasterThesis/OPM-MEG MPS/data/preprocessed_rest_epochs/005/motor/run01_epochs.npz,005,motor,run01,TT,"(1, 5, 7, 1)",5,7,3278340,11247,0.9965693003166236,291.4857295278741,0.374188367,37.418836689615794,0.8599830660795862,85.99830660795863,0.6578318920001038,Success
/home/master/MasterThesis/OPM-MEG MPS/data/preprocessed_rest_epochs/005/motor/run01_epochs.npz,005,motor,run01,TT,"(1, 7, 5, 1)",7,5,3278340,8601,0.9973764161130328,381.1580048831531,0.33742218729252993,33.74221872925299,0.8861462675227249,88.61462675227249,0.6916677239987621,Success
/home/master/MasterThesis/OPM-MEG MPS/data/preprocessed_rest_epochs/005/motor/run01_epochs.npz,005,motor,run01,TT,"(1, 7, 7, 1)",7,7,3278340,11823,0.9963936016398544,277.2849530575996,0.3214382435840065,32.14382435840065,0.8966774555616288,89.66774555616288,0.8305024829987815,Success
/home/master/MasterThesis/OPM-MEG MPS/data/preprocessed_rest_epochs/005/motor/run01_epochs.npz,005,motor,run01,TT,"(1, 7, 10, 1)",7,10,3278340,16656,0.9949193799300866,196.8263688760807,0.3160666904843904,31.60666904843904,0.9001018471662445,90.01018471662445,0.7089476680012012,Success
/home/master/MasterThesis/OPM-MEG MPS/data/preprocessed_rest_epochs/005/motor/run01_epochs.npz,005,motor,run01,TT,"(1, 10, 7, 1)",10,7,3278340,12687,0.9961300536247003,258.4015133601324,0.2642554320697954,26.42554320697954,0.9301690666216057,93.01690666216057,0.8093226620003406,Success
/home/master/MasterThesis/OPM-MEG MPS/data/preprocessed_rest_epochs/005/motor/run01_epochs.npz,005,motor,run01,TT,"(1, 10, 10, 1)",10,10,3278340,17790,0.994573473,184.27993254637437,0.24830422841919123,24.830422841919123,0.9383450101491501,93.83450101,0.7701832499988086,Success
/home/master/MasterThesis/OPM-MEG MPS/data/preprocessed_rest_epochs/005/motor/run01_epochs.npz,005,motor,run01,TT,"(1, 10, 15, 1)",10,15,3278340,26295,0.9919791723860246,124.67541357672562,0.24550219828020714,24.550219828020715,0.9397286706395859,93.97286706395859,1.1774289349996252,Success
/home/master/MasterThesis/OPM-MEG MPS/data/preprocessed_rest_epochs/005/motor/run01_epochs.npz,005,motor,run01,TT,"(1, 15, 10, 1)",15,10,3278340,19680,0.9939969618770476,166.58231707317074,0.18951604111437648,18.951604111437646,0.9640836701603339,96.40836702,0.9309098909998283,Success
/home/master/MasterThesis/OPM-MEG MPS/data/preprocessed_rest_epochs/005/motor/run01_epochs.npz,005,motor,run01,TT,"(1, 15, 15, 1)",15,15,3278340,28935,0.9911738867841652,113.30015552099533,0.18320154302016553,18.320154302016554,0.9664371946350304,96.64371946350305,0.723748988,Success
/home/master/MasterThesis/OPM-MEG MPS/data/preprocessed_rest_epochs/005/motor/run01_epochs.npz,005,motor,run01,TT,"(1, 15, 20, 1)",15,20,3278340,38190,0.9883508116912828,85.84289080911233,0.1824396595379652,18.243965953796522,0.9667157706276713,96.67157706276713,0.8435122779992525,Success
/home/master/MasterThesis/OPM-MEG MPS/data/preprocessed_rest_epochs/005/motor/run01_epochs.npz,005,motor,run01,TT,"(1, 20, 15, 1)",20,15,3278340,31575,0.9903686011823056,103.8270783847981,0.14273701154579083,14.273701154579083,0.9796261455349767,97.96261455349767,0.8789569010004925,Success
/home/master/MasterThesis/OPM-MEG MPS/data/preprocessed_rest_epochs/005/motor/run01_epochs.npz,005,motor,run01,TT,"(1, 20, 20, 1)",20,20,3278340,41580,0.9873167517707132,78.84415584415585,0.14141291562442082,14.141291562442081,0.9800023872946004,98.00023872946004,0.9784800100005668,Success
/home/master/MasterThesis/OPM-MEG MPS/data/preprocessed_rest_epochs/005/motor/run02_epochs.npz,005,motor,run02,TT,"(1, 3, 3, 1)",3,3,3866760,4749,0.9987718399900692,814.2261528742894,0.5519375202810437,55.19375202810437,0.6953649737060124,69.53649737060124,0.7039883629986434,Success
